timestamp_s,climate_temp_C,temp_01_C,temp_02_C,temp_03_C,battery_temp_mean_C,battery_temp_min_C,battery_temp_max_C,battery_temp_spread_C
27810.165706,24.987110137939453,27.352935791015625,27.096160888671875,27.272979736328125,27.240692138671875,27.096160888671875,27.352935791015625,0.25677490234375
27811.145706,24.991294860839844,27.362548828125,27.134918212890625,27.261993408203125,27.253153483072918,27.134918212890625,27.362548828125,0.227630615234375
27812.115706,24.995019912719727,27.340118408203125,27.115997314453125,27.27386474609375,27.243326822916668,27.115997314453125,27.340118408203125,0.22412109375
27813.085705999998,24.999521255493164,27.35791015625,27.105621337890625,27.222808837890625,27.228780110677082,27.105621337890625,27.35791015625,0.252288818359375
27814.055706,25.005210876464844,27.375732421875,27.138641357421875,27.27386474609375,27.262746175130207,27.138641357421875,27.375732421875,0.237091064453125
27815.035706,25.015117645263672,27.347625732421875,27.1068115234375,27.277618408203125,27.2440185546875,27.1068115234375,27.347625732421875,0.240814208984375
27816.005706,25.02263832092285,27.346405029296875,27.139007568359375,27.2491455078125,27.244852701822918,27.139007568359375,27.346405029296875,0.2073974609375
27816.975705999997,25.028976440429688,27.34588623046875,27.089996337890625,27.2603759765625,27.232086181640625,27.089996337890625,27.34588623046875,0.255889892578125
27817.945706,25.033735275268555,27.3604736328125,27.1444091796875,27.27105712890625,27.258646647135418,27.1444091796875,27.3604736328125,0.216064453125
27818.925705999998,25.043636322021484,27.347137451171875,27.141937255859375,27.268218994140625,27.252431233723957,27.141937255859375,27.347137451171875,0.2052001953125
27819.895706,25.043636322021484,27.342620849609375,27.1168212890625,27.28704833984375,27.248830159505207,27.1168212890625,27.342620849609375,0.225799560546875
27820.865706,25.045730590820312,27.38604736328125,27.139495849609375,27.28460693359375,27.270050048828125,27.139495849609375,27.38604736328125,0.246551513671875
27821.845706,25.035964965820312,27.364105224609375,27.127532958984375,27.2718505859375,27.254496256510418,27.127532958984375,27.364105224609375,0.236572265625
27822.815705999998,25.020740509033203,27.359527587890625,27.113555908203125,27.269775390625,27.24761962890625,27.113555908203125,27.359527587890625,0.2459716796875
27823.785706,25.006650924682617,27.3558349609375,27.1444091796875,27.284271240234375,27.261505126953125,27.1444091796875,27.3558349609375,0.21142578125
27824.755706,24.99838638305664,27.371490478515625,27.141937255859375,27.3023681640625,27.271931966145832,27.141937255859375,27.371490478515625,0.22955322265625
27825.735706,24.987903594970703,27.3302001953125,27.12384033203125,27.286712646484375,27.246917724609375,27.12384033203125,27.3302001953125,0.20635986328125
27826.705705999997,24.985309600830078,27.364959716796875,27.138641357421875,27.2891845703125,27.264261881510418,27.138641357421875,27.364959716796875,0.226318359375
27827.675705999998,24.982091903686523,27.362030029296875,27.13372802734375,27.286285400390625,27.26068115234375,27.13372802734375,27.362030029296875,0.228302001953125
27828.645706,24.982091903686523,27.362030029296875,27.13372802734375,27.286285400390625,27.26068115234375,27.13372802734375,27.362030029296875,0.228302001953125
27829.625706,24.97452735900879,27.361297607421875,27.107635498046875,27.30975341796875,27.259562174479168,27.107635498046875,27.361297607421875,0.253662109375
27830.595706,24.973127365112305,27.36737060546875,27.136199951171875,27.306884765625,27.270151774088543,27.136199951171875,27.36737060546875,0.231170654296875
27831.565705999998,24.972776412963867,27.39019775390625,27.12054443359375,27.305267333984375,27.272003173828125,27.12054443359375,27.39019775390625,0.2696533203125
27832.535706,24.975406646728516,27.37652587890625,27.138641357421875,27.283447265625,27.266204833984375,27.138641357421875,27.37652587890625,0.237884521484375
27833.515706,24.97652244567871,27.351348876953125,27.119720458984375,27.29205322265625,27.254374186197918,27.119720458984375,27.351348876953125,0.23162841796875
27834.485706,24.978580474853516,27.3778076171875,27.133331298828125,27.28460693359375,27.265248616536457,27.133331298828125,27.3778076171875,0.244476318359375
27835.455705999997,24.986194610595703,27.376953125,27.125518798828125,27.3089599609375,27.270477294921875,27.125518798828125,27.376953125,0.251434326171875
27836.425705999998,24.987401962280273,27.375732421875,27.15771484375,27.290863037109375,27.274770100911457,27.15771484375,27.375732421875,0.218017578125
27837.405705999998,24.990690231323242,27.376953125,27.1329345703125,27.264862060546875,27.258249918619793,27.1329345703125,27.376953125,0.2440185546875
27838.375706,24.990690231323242,27.38519287109375,27.161773681640625,27.30853271484375,27.285166422526043,27.161773681640625,27.38519287109375,0.223419189453125
27839.345706,24.994949340820312,27.376129150390625,27.135009765625,27.286712646484375,27.265950520833332,27.135009765625,27.376129150390625,0.241119384765625
27840.315705999998,24.99773406982422,27.395538330078125,27.145294189453125,27.2891845703125,27.27667236328125,27.145294189453125,27.395538330078125,0.250244140625
27841.295705999997,25.00527000427246,27.363006591796875,27.127532958984375,27.288421630859375,27.259653727213543,27.127532958984375,27.363006591796875,0.2354736328125
27842.265706,25.02100372314453,27.378692626953125,27.129638671875,27.302825927734375,27.2703857421875,27.129638671875,27.378692626953125,0.249053955078125
27843.235706,25.026655197143555,27.38616943359375,27.1556396484375,27.290863037109375,27.277557373046875,27.1556396484375,27.38616943359375,0.23052978515625
27844.205705999997,25.03004264831543,27.38726806640625,27.13916015625,27.302825927734375,27.276418050130207,27.13916015625,27.38726806640625,0.24810791015625
27845.185706,25.02623748779297,27.383148193359375,27.153900146484375,27.31103515625,27.282694498697918,27.153900146484375,27.383148193359375,0.229248046875
27846.155705999998,25.0178165435791,27.367095947265625,27.139984130859375,27.29827880859375,27.268452962239582,27.139984130859375,27.367095947265625,0.22711181640625
27847.125706,25.00619125366211,27.388641357421875,27.15850830078125,27.31512451171875,27.287424723307293,27.15850830078125,27.388641357421875,0.230133056640625
27848.095706,25.00619125366211,27.377410888671875,27.141632080078125,27.3040771484375,27.274373372395832,27.141632080078125,27.377410888671875,0.23577880859375
27849.075706,24.9953670501709,27.387725830078125,27.170806884765625,27.31768798828125,27.292073567708332,27.170806884765625,27.387725830078125,0.2169189453125
27850.045705999997,24.989810943603516,27.395263671875,27.124237060546875,27.3065185546875,27.275339762369793,27.124237060546875,27.395263671875,0.271026611328125
27851.015706,24.986175537109375,27.391387939453125,27.157257080078125,27.318023681640625,27.288889567057293,27.157257080078125,27.391387939453125,0.234130859375
27851.985706,24.98440170288086,27.373260498046875,27.123016357421875,27.302825927734375,27.266367594401043,27.123016357421875,27.373260498046875,0.250244140625
27852.965706,24.977941513061523,27.3828125,27.15185546875,27.31268310546875,27.282450358072918,27.15185546875,27.3828125,0.23095703125
