timestamp_s,voltage_V,current_A,power_W,power_calculated_W,phase
32033.465706,42.56147384643555,-52.034332275390625,-2214.657958984375,-2214.657872255775,discharge
32034.685706,42.56061553955078,-52.012298583984375,-2213.675537109375,-2213.6754433612805,discharge
32035.905705999998,42.559852600097656,-52.030799865722656,-2214.423095703125,-2214.423172950337,discharge
32037.125706,42.559814453125,-52.03156280517578,-2214.45361328125,-2214.4536586944014,discharge
32038.345706,42.55899429321289,-52.010250091552734,-2213.50390625,-2213.503936834968,discharge
32039.565705999998,42.5584602355957,-51.985694885253906,-2212.43115234375,-2212.4311285938893,discharge
32040.785706,42.55769729614258,-51.96676254272461,-2211.585693359375,-2211.5857497537945,discharge
32042.005706,42.55748748779297,-51.95951461791992,-2211.266357421875,-2211.266393223923,discharge
32043.235706,42.55636215209961,-51.98173522949219,-2212.153564453125,-2212.1535497208242,discharge
32044.455705999997,42.555694580078125,-51.992034912109375,-2212.55712890625,-2212.5571583164856,discharge
32045.675705999998,42.5550651550293,-52.04124450683594,-2214.61865234375,-2214.618550737214,discharge
32046.895706,42.55472183227539,-51.987030029296875,-2212.293701171875,-2212.293601782876,discharge
32048.115705999997,42.553558349609375,-52.01153564453125,-2213.27587890625,-2213.2759169023484,discharge
32049.335705999998,42.55332946777344,-51.98469161987305,-2212.121826171875,-2212.1217097810586,discharge
32050.555706,42.55302429199219,-51.993656158447266,-2212.4873046875,-2212.4873135398957,discharge
32051.775706,42.552032470703125,-52.02960968017578,-2213.965576171875,-2213.9656405488495,discharge
32052.995705999998,42.551822662353516,-51.97877883911133,-2211.791748046875,-2211.791779367559,discharge
32054.225705999997,42.550716400146484,-52.06370544433594,-2215.347900390625,-2215.347965102701,discharge
32055.445706,42.55022048950195,-51.99871063232422,-2212.556640625,-2212.556602575205,discharge
32056.665706,42.54981994628906,-52.02422332763672,-2213.621337890625,-2213.6213354364736,discharge
32057.885705999997,42.54920959472656,-52.05302429199219,-2214.81494140625,-2214.815040639369,discharge
32059.105706,42.548255920410156,-52.0359992980957,-2214.041015625,-2214.0410152096592,discharge
32060.325706,42.54753112792969,-52.077388763427734,-2215.764404296875,-2215.7643194732373,discharge
32061.545705999997,42.54758834838867,-51.99918746948242,-2212.43994140625,-2212.4400229022285,discharge
32062.765706,42.54671096801758,-52.02479553222656,-2213.48388671875,-2213.483938679856,discharge
32063.995705999998,42.54606246948242,-51.99828338623047,-2212.322265625,-2212.3222132564115,discharge
32065.215706,42.54524230957031,-52.045536041259766,-2214.2900390625,-2214.2899420068716,discharge
32066.435706,42.54499435424805,-52.017738342285156,-2213.094482421875,-2213.094384093274,discharge
32067.655705999998,42.54447937011719,-52.02183532714844,-2213.241943359375,-2213.2418998715,discharge
32068.875706,42.54377365112305,-52.027225494384766,-2213.4345703125,-2213.434505129044,discharge
32070.095706,42.54301071166992,-52.01392364501953,-2212.828857421875,-2212.8289107860473,discharge
32071.315705999998,42.5425910949707,-52.0268440246582,-2213.356689453125,-2213.356751302854,discharge
32072.535706,42.54232406616211,-51.981449127197266,-2211.41162109375,-2211.4116541979456,discharge
